assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,yellow_cards,player_name_id_x,position,date,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup,team_name,conceded,h_a,xG_team,xGA,npxG_team,npxGA,scored,missed,pts,npxGD,conceded_team,rolling_team_pts,diff_team_xG,diff_team_xGA,diff_team_scored,diff_team_missed,diff_team_conceded,diff_team_pts,attack_overall,defence_overall,attack_difficulty,defence_difficulty,opposition_attack_difficulty,opposition_defence_difficulty
1.0,1.0,1.0,0.0,0.0,74.0,Norwich,0.0,0.0,0.0,0.0,28,0.0,9.0,1.0,Kristoffer_Ajer_483,def,2022-03-05,0.0,0.0,0.3598488569259643,1.0,0.0,0.0,0.0,0.0,Brentford,1.0,a,2.22064,0.77334,0.698303,0.77334,3.0,1.0,3.0,-0.075037,1.0,0.8,0.2956133999999998,0.11102579999999995,0.4,-0.20000000000000018,-0.20000000000000018,0.6000000000000001,0.5585325999999999,2.8060039999999997,2,3,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Burnley,0.0,0.0,0.0,0.0,29,0.0,6.0,0.0,Kristoffer_Ajer_483,def,2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0216082837432622,0.0216082837432622,Brentford,0.0,h,1.82002,0.825311,1.05885,0.825311,2.0,0.0,3.0,0.233539,0.0,1.4,0.27174300000000007,-0.2314297999999999,0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.5999999999999999,1.6302756,2.1745742,3,3,2.0,2.0
0.0,0.0,0.0,2.0,0.0,65.0,Leicester,0.0,0.0,0.0,0.0,30,0.0,1.0,0.0,Kristoffer_Ajer_483,def,2022-03-20,0.0,0.0,0.467651218175888,1.0,0.0,0.0,0.0,0.0,Brentford,2.0,a,1.72466,1.27865,1.72466,1.27865,1.0,2.0,0.0,0.44601,2.0,1.2,-0.05021999999999993,0.15612599999999976,0.19999999999999996,0.3999999999999999,0.3999999999999999,-0.19999999999999996,1.3800556,2.7307001999999994,3,2,3.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,31,0.0,2.0,0.0,Kristoffer_Ajer_483,def,2022-04-02,2.0,0.1248851343989372,0.0,0.0,0.0,0.1248851343989372,0.6989632844924927,0.6989632844924927,Brentford,1.0,a,2.43422,1.29014,2.43422,1.29014,4.0,1.0,3.0,1.1440799999999998,1.0,1.8,0.3586988,-0.046465999999999896,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,2.5387544,2.4842341999999995,4,4,5.0,5.0
0.0,0.0,1.0,0.0,0.0,82.0,West Ham,0.0,0.0,0.0,0.0,32,0.0,6.0,0.0,Kristoffer_Ajer_483,def,2022-04-10,1.0,0.0680167824029922,0.0,0.0,0.0,0.0680167824029922,0.2427113652229309,0.2427113652229309,Brentford,0.0,h,1.85534,0.244824,1.85534,0.244824,2.0,0.0,3.0,1.610516,0.0,2.4,0.2722216000000004,-0.40178119999999984,0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.5999999999999999,3.610976,1.682453,5,5,2.0,2.0
1.0,0.0,0.0,1.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,33,0.0,5.0,0.0,Kristoffer_Ajer_483,def,2022-04-16,0.0,0.0,0.6194708943367004,2.0,0.0,0.0,0.7484828233718872,0.1290119141340255,Brentford,1.0,a,2.12457,1.50381,2.12457,1.50381,2.0,1.0,3.0,0.6207599999999998,1.0,2.4,-0.019214000000000286,0.14609399999999995,-0.19999999999999973,0.0,0.0,0.0,3.391762000000001,1.828547,5,5,1.0,1.0
0.0,0.0,0.0,3.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,35,0.0,1.0,0.0,Kristoffer_Ajer_483,def,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0718013420701026,0.0718013420701026,Brentford,3.0,a,0.681425,1.84111,0.681425,1.07994,0.0,3.0,0.0,-0.3985149999999999,3.0,2.0,-0.20864700000000025,0.11249199999999981,-0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,2.282171,2.0795277999999997,4,4,2.0,1.0
0.0,2.0,1.0,0.0,1.0,90.0,Southampton,0.0,0.0,0.0,0.0,36,0.0,14.0,0.0,Kristoffer_Ajer_483,def,2022-05-07,1.0,0.6511004567146301,0.1446058899164199,1.0,1.0,0.6511004567146301,0.9583867192268372,0.1626803129911422,Brentford,0.0,h,3.68223,0.988574,3.68223,0.988574,3.0,0.0,3.0,2.6936560000000003,0.0,2.0,0.24960199999999988,-0.060313199999999956,-0.20000000000000018,-0.19999999999999996,-0.19999999999999996,0.0,2.5317729999999994,1.8192145999999998,5,4,2.0,2.0
0.0,0.0,0.0,2.0,0.0,58.0,Everton,0.0,0.0,0.0,0.0,37,0.0,-1.0,1.0,Kristoffer_Ajer_483,def,2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.3530685007572174,0.3530685007572174,Brentford,2.0,a,1.81626,2.69589,1.81626,1.93472,3.0,2.0,3.0,-0.11846,2.0,2.0,-0.007815999999999601,0.4902131999999999,0.20000000000000018,0.3999999999999999,0.3999999999999999,0.0,2.323957,2.7094277999999994,5,3,2.0,3.0
0.0,0.0,0.0,2.0,0.0,90.0,Leeds,0.0,0.0,0.0,0.0,38,0.0,1.0,0.0,Kristoffer_Ajer_483,def,2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,2.0,h,0.844985,1.47786,0.844985,0.716686,1.0,2.0,0.0,0.1282989999999999,2.0,1.4,-0.25591700000000017,-0.005189999999999806,-0.20000000000000018,0.19999999999999996,0.19999999999999996,-0.6000000000000001,1.66804,2.9042377999999998,3,4,2.0,1.0
0.0,0.0,0.0,2.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,5,0.0,1.0,0.0,Kurt_Zouma_128,def,2021-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.1765338629484176,0.1765338629484176,West Ham,2.0,h,1.6671,1.8954,0.905935,1.8954,1.0,2.0,0.0,-0.989465,2.0,1.6,,,,,,,2.6271014000000004,2.7140269999999997,4,3,5.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,Leeds,0.0,0.0,0.0,0.0,6,0.0,2.0,0.0,Kurt_Zouma_128,def,2021-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.3885065615177154,0.3885065615177154,West Ham,1.0,a,1.98962,1.1967,1.98962,1.1967,2.0,1.0,3.0,0.7929199999999998,1.0,1.6,-0.2039540000000002,-0.09651199999999993,-0.40000000000000013,-0.19999999999999996,-0.19999999999999996,0.0,2.2231474,2.417515,4,3,2.0,1.0
0.0,0.0,0.0,2.0,0.0,90.0,Brentford,0.0,0.0,0.0,0.0,7,0.0,0.0,1.0,Kurt_Zouma_128,def,2021-10-03,1.0,0.0699967890977859,0.0,0.0,0.0,0.0699967890977859,0.204342171549797,0.204342171549797,West Ham,2.0,h,1.37258,1.30098,1.37258,1.30098,1.0,2.0,0.0,0.0715999999999998,2.0,1.0,-0.18270999999999993,0.13484399999999996,-0.6000000000000001,0.19999999999999996,0.19999999999999996,-0.6000000000000001,1.2404373999999998,2.7523589999999998,3,3,4.0,4.0
0.0,2.0,1.0,0.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,8,0.0,8.0,0.0,Kurt_Zouma_128,def,2021-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.058021955192089,0.058021955192089,West Ham,0.0,a,2.03034,0.854165,2.03034,0.854165,1.0,0.0,3.0,1.1761749999999995,0.0,1.4,0.1165719999999999,-0.16448299999999993,-0.19999999999999996,-0.3999999999999999,-0.3999999999999999,0.3999999999999999,1.5570094,2.187876,3,4,3.0,3.0
0.0,0.0,1.0,0.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,9,0.0,6.0,0.0,Kurt_Zouma_128,def,2021-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.6853729486465454,0.6853729486465454,West Ham,0.0,h,1.73468,0.672198,1.73468,0.672198,1.0,0.0,3.0,1.062482,0.0,1.8,0.20185459999999988,-0.003987399999999974,0.19999999999999996,0.0,0.0,0.40000000000000013,1.9588639999999997,2.1838886,4,5,1.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,10,0.0,2.0,0.0,Kurt_Zouma_128,def,2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0542881153523922,0.0542881153523922,West Ham,1.0,a,2.66391,0.687551,2.66391,0.687551,4.0,1.0,3.0,1.976359,1.0,2.4,0.19936200000000048,-0.24156979999999995,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.5999999999999999,2.9582260000000007,1.7423188,5,5,1.0,1.0
0.0,0.0,0.0,2.0,1.0,90.0,Liverpool,0.0,0.0,0.0,0.0,11,0.0,7.0,0.0,Kurt_Zouma_128,def,2021-11-07,1.0,0.4069907069206238,0.0,0.0,1.0,0.4069907069206238,0.1231859922409057,0.1231859922409057,West Ham,2.0,h,1.25298,1.45641,1.25298,1.45641,3.0,2.0,3.0,-0.20343,2.0,2.4,-0.14732800000000035,0.05194199999999993,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,2.810898,1.9942608,5,4,5.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,12,0.0,2.0,0.0,Kurt_Zouma_128,def,2021-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.1236433163285255,0.1236433163285255,West Ham,1.0,a,0.436331,1.31903,0.436331,1.31903,0.0,1.0,0.0,-0.8826989999999999,1.0,2.4,-0.18724980000000002,0.003610000000000002,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.0,2.6236482,1.7978708,5,5,4.0,3.0
0.0,0.0,0.0,2.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,13,0.0,1.0,0.0,Kurt_Zouma_128,def,2021-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham,2.0,a,0.171763,2.72187,0.171763,2.72187,1.0,2.0,0.0,-2.550107,2.0,1.8,-0.3717153999999998,0.373541,0.0,0.3999999999999999,0.3999999999999999,-0.5999999999999999,1.8519328000000004,2.5714118,4,4,5.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,Brighton,0.0,0.0,0.0,0.0,14,0.0,2.0,0.0,Kurt_Zouma_128,def,2021-12-01,1.0,0.0511304624378681,0.0,0.0,0.0,0.0511304624378681,0.0776162073016166,0.0776162073016166,West Ham,1.0,h,1.14679,1.2607,1.14679,1.2607,1.0,1.0,1.0,-0.1139099999999999,1.0,1.4,-0.11757799999999996,0.11770039999999993,0.0,0.19999999999999996,0.19999999999999996,-0.40000000000000013,1.5343548000000005,2.8891121999999996,4,3,2.0,4.0
0.0,0.0,0.0,2.0,0.0,70.0,Chelsea,0.0,0.0,0.0,0.0,15,0.0,1.0,0.0,Kurt_Zouma_128,def,2021-12-04,0.0,0.0,0.0638545304536819,1.0,0.0,0.0,0.0638545304536819,0.0,West Ham,2.0,h,2.0174,1.37049,1.25623,1.37049,3.0,2.0,3.0,-0.11426,2.0,1.4,-0.12930200000000003,0.13658779999999981,-0.19999999999999996,0.20000000000000018,0.20000000000000018,0.0,1.0050528,3.2257,3,2,5.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,23,0.0,2.0,0.0,Kurt_Zouma_128,def,2022-01-22,0.0,0.0,0.0200288500636816,1.0,0.0,0.0,0.0,0.0,West Ham,1.0,a,0.238027,1.75857,0.238027,1.75857,0.0,1.0,0.0,-1.520543,1.0,1.8,-0.2598845999999999,0.08042799999999994,-0.3999999999999999,-0.40000000000000013,-0.40000000000000013,0.0,2.9114793999999997,3.0154194,5,3,4.0,4.0
0.0,1.0,1.0,0.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,24,0.0,7.0,0.0,Kurt_Zouma_128,def,2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.4707796573638916,0.4707796573638916,West Ham,0.0,h,0.905143,0.335474,0.905143,0.335474,1.0,0.0,3.0,0.569669,0.0,1.8,-0.3871393999999997,-0.1357651999999998,-0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.0,2.12434,2.6796542,5,3,1.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,Newcastle United,0.0,0.0,0.0,0.0,26,0.0,2.0,0.0,Kurt_Zouma_128,def,2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.2634361684322357,0.2634361684322357,West Ham,1.0,h,0.847948,0.932574,0.847948,0.932574,1.0,1.0,1.0,-0.0846259999999999,1.0,1.0,-0.4088444,0.11784539999999999,-0.19999999999999996,0.19999999999999996,0.19999999999999996,-0.3999999999999999,0.8182171999999999,2.7404776,3,2,4.0,5.0
0.0,2.0,1.0,0.0,0.0,90.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,27,0.0,8.0,0.0,Kurt_Zouma_128,def,2022-02-27,1.0,0.1126792132854461,0.0,0.0,0.0,0.1126792132854461,0.0147999739274382,0.0147999739274382,West Ham,0.0,h,1.62241,0.892018,1.62241,0.892018,1.0,0.0,3.0,0.7303919999999999,0.0,1.6,-0.14649800000000002,-0.27536439999999995,-0.19999999999999996,-0.5999999999999999,-0.5999999999999999,0.6000000000000001,1.0717192,1.8651132000000001,3,4,2.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Liverpool,0.0,0.0,0.0,0.0,28,0.0,2.0,0.0,Kurt_Zouma_128,def,2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.426426500082016,0.426426500082016,West Ham,1.0,a,1.33829,2.18865,1.33829,2.18865,0.0,1.0,0.0,-0.85036,1.0,1.6,0.22005260000000004,0.08601600000000009,0.0,0.0,0.0,0.0,1.2917718,1.9511292000000002,3,4,5.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,29,0.0,2.0,0.0,Kurt_Zouma_128,def,2022-03-13,1.0,0.1052979826927185,0.0,0.0,0.0,0.1052979826927185,0.0524359196424484,0.0524359196424484,West Ham,1.0,h,1.58468,1.05391,1.58468,1.05391,2.0,1.0,3.0,0.5307700000000002,1.0,1.6,0.1359073999999998,0.1436871999999998,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,1.4276792,2.2948164,3,3,4.0,4.0
0.0,0.0,0.0,3.0,0.0,90.0,Tottenham,1.0,0.0,0.0,0.0,30,0.0,-1.0,0.0,Kurt_Zouma_128,def,2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.1346471160650253,0.1346471160650253,West Ham,3.0,a,0.644964,2.54795,0.644964,2.54795,1.0,3.0,0.0,-1.9029860000000005,3.0,1.4,-0.02002079999999995,0.22820400000000007,-0.19999999999999996,0.19999999999999996,0.19999999999999996,-0.20000000000000018,1.0076583999999997,2.7230204000000002,1,3,5.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,31,0.0,2.0,0.0,Kurt_Zouma_128,def,2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.1577400118112564,0.1577400118112564,West Ham,1.0,h,1.49657,0.657846,1.49657,0.657846,2.0,1.0,3.0,0.8387239999999999,1.0,1.8,0.12972439999999996,-0.05494559999999993,0.19999999999999996,0.0,0.0,0.40000000000000013,1.3373827999999996,2.6680748000000003,3,3,1.0,2.0
0.0,0.0,0.0,0.0,0.0,28.0,Brentford,0.0,0.0,0.0,0.0,32,0.0,1.0,0.0,Kurt_Zouma_128,def,2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham,2.0,a,0.244824,1.85534,0.244824,1.85534,0.0,2.0,0.0,-1.610516,2.0,1.2,-0.2755171999999999,0.19266439999999996,-0.19999999999999996,0.40000000000000013,0.40000000000000013,-0.6000000000000001,0.4618655999999999,3.2607392,2,2,5.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Arsenal,0.0,0.0,0.0,0.0,35,0.0,1.0,0.0,Kurt_Zouma_128,def,2022-05-01,1.0,0.0669742971658706,0.0,0.0,0.0,0.0669742971658706,0.103286862373352,0.0363125652074813,West Ham,2.0,h,0.451976,0.964564,0.451976,0.964564,1.0,2.0,0.0,-0.512588,2.0,0.8,-0.0385975999999999,-0.3166772000000002,0.0,-0.20000000000000018,-0.20000000000000018,0.0,0.4748190000000003,2.9417419999999996,2,2,4.0,3.0
0.0,0.0,1.0,0.0,0.0,90.0,Norwich,0.0,0.0,0.0,0.0,36,0.0,6.0,0.0,Kurt_Zouma_128,def,2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.8199222087860107,0.8199222087860107,West Ham,0.0,a,3.25894,0.77895,2.49777,0.77895,4.0,0.0,3.0,1.71882,0.0,0.8,0.35247399999999973,0.02422079999999993,0.3999999999999999,-0.19999999999999996,-0.19999999999999996,0.0,1.427293,2.7659627999999996,4,3,1.0,1.0
0.0,0.0,0.0,2.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,37,0.0,1.0,0.0,Kurt_Zouma_128,def,2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham,2.0,h,1.0088,2.14723,1.0088,1.38606,2.0,2.0,1.0,-0.3772600000000001,2.0,1.0,0.1527951999999999,0.05837800000000026,0.40000000000000013,0.0,0.0,0.19999999999999996,1.9800882000000002,2.8243408,3,2,5.0,5.0
0.0,0.0,0.0,3.0,0.0,90.0,Brighton,0.0,0.0,0.0,0.0,38,0.0,1.0,0.0,Kurt_Zouma_128,def,2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0513745881617069,0.0513745881617069,West Ham,3.0,a,0.268845,1.67774,0.268845,1.67774,1.0,3.0,0.0,-1.408895,3.0,0.8,-0.5045809999999997,-0.04072600000000026,0.0,0.40000000000000013,0.40000000000000013,-0.19999999999999996,1.0755072,3.1836148,3,3,5.0,4.0
0.0,0.0,0.0,0.0,0.0,11.0,Manchester United,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,Kyle_Walker-Peters_342,def,2021-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,1.0,h,0.587526,2.26173,0.587526,2.26173,1.0,1.0,1.0,-1.674204,1.0,,,,,,,,,,,,,
0.0,0.0,0.0,2.0,0.0,90.0,Newcastle United,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,Kyle_Walker-Peters_342,def,2021-08-28,2.0,0.0447802990674972,0.0851021707057952,2.0,0.0,0.0447802990674972,0.3629830777645111,0.2331006079912185,Southampton,2.0,a,3.46036,1.19077,2.69919,1.19077,2.0,2.0,1.0,1.50842,2.0,,,,,,,,,,,,,
0.0,0.0,1.0,0.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,5,0.0,5.0,1.0,Kyle_Walker-Peters_342,def,2021-09-18,0.0,0.0,0.0790086090564727,2.0,0.0,0.0,0.1865261346101761,0.1075175181031227,Southampton,0.0,a,0.490923,1.22451,0.490923,1.22451,0.0,0.0,1.0,-0.733587,0.0,0.8,,,,,,,0.7623090000000001,2.7582094,3,3,5.0,5.0
0.0,0.0,0.0,1.0,0.0,73.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,6,0.0,2.0,0.0,Kyle_Walker-Peters_342,def,2021-09-26,2.0,0.0803499519824981,0.0,0.0,0.0,0.0803499519824981,0.2695250809192657,0.1891751289367675,Southampton,1.0,h,0.909342,0.909833,0.909342,0.909833,0.0,1.0,0.0,-0.000491,1.0,0.8,0.06574820000000003,-0.2957594000000001,-0.20000000000000007,-0.3999999999999999,-0.3999999999999999,0.0,1.0280572,2.06245,3,3,3.0,4.0
0.0,0.0,0.0,3.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,7,0.0,1.0,0.0,Kyle_Walker-Peters_342,def,2021-10-02,0.0,0.0,0.6178960800170898,1.0,0.0,0.0,0.6397992372512817,0.6397992372512817,Southampton,3.0,a,1.52634,3.79243,0.765173,3.79243,1.0,3.0,0.0,-3.027257,3.0,0.6,0.1877628,0.30613999999999986,0.0,0.3999999999999999,0.3999999999999999,-0.20000000000000007,0.8158200000000002,2.7685899999999997,2,3,5.0,4.0
0.0,3.0,1.0,0.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,10,0.0,9.0,0.0,Kyle_Walker-Peters_342,def,2021-10-30,0.0,0.0,0.6572722792625427,2.0,0.0,0.0,1.052843689918518,0.9311404824256896,Southampton,0.0,a,1.90757,0.852556,1.90757,0.852556,1.0,0.0,3.0,1.055014,0.0,1.4,0.2833294000000002,-0.07439079999999976,0.19999999999999996,0.0,0.0,0.3999999999999999,1.3199484000000001,2.5348374,3,4,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,11,0.0,6.0,0.0,Kyle_Walker-Peters_342,def,2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1575635969638824,0.1575635969638824,Southampton,0.0,h,0.89818,0.536077,0.89818,0.536077,1.0,0.0,3.0,0.3621029999999999,0.0,2.0,-0.0022324000000000233,-0.07475120000000013,0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,1.7177160000000002,2.2600862,4,4,1.0,1.0
0.0,0.0,0.0,2.0,0.0,90.0,Norwich,0.0,0.0,0.0,0.0,12,0.0,0.0,1.0,Kyle_Walker-Peters_342,def,2021-11-20,1.0,0.0722161158919334,0.0408426262438297,1.0,0.0,0.0722161158919334,0.4900443255901336,0.3769855797290802,Southampton,2.0,a,1.13118,0.43778,1.13118,0.43778,1.0,2.0,0.0,0.6934,2.0,2.0,-0.07903200000000021,-0.67093,0.0,-0.19999999999999996,-0.19999999999999996,0.0,1.8386839999999995,1.3891562,4,5,1.0,2.0
0.0,0.0,0.0,0.0,0.0,2.0,Liverpool,0.0,0.0,0.0,0.0,13,0.0,1.0,0.0,Kyle_Walker-Peters_342,def,2021-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,4.0,a,0.966132,3.07278,0.966132,3.07278,0.0,4.0,0.0,-2.106648,4.0,1.4,-0.17293760000000002,0.5253214000000002,-0.19999999999999996,0.8,0.8,-0.6000000000000001,0.6657463999999997,2.7144776000000004,2,3,5.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Leicester,0.0,0.0,0.0,0.0,14,0.0,1.0,0.0,Kyle_Walker-Peters_342,def,2021-12-01,2.0,0.0926204398274421,0.0,0.0,0.0,0.0926204398274421,0.0926204398274421,0.0,Southampton,2.0,h,1.91169,1.4401,1.91169,1.4401,2.0,2.0,1.0,0.4715899999999999,2.0,1.4,0.09720400000000029,0.15338099999999977,0.0,0.0,0.0,0.0,0.7629503999999998,2.8678586,2,3,2.0,1.0
0.0,0.0,0.0,1.0,0.0,90.0,Brighton,0.0,0.0,0.0,0.0,15,0.0,2.0,0.0,Kyle_Walker-Peters_342,def,2021-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,1.0,h,1.34236,1.4872,1.34236,1.4872,1.0,1.0,1.0,-0.14484,1.0,1.0,-0.11304200000000009,0.12692880000000017,0.0,0.19999999999999996,0.19999999999999996,-0.3999999999999999,0.44990839999999976,3.1947874,1,2,3.0,4.0
0.0,0.0,0.0,3.0,0.0,90.0,Arsenal,0.0,0.0,0.0,0.0,16,0.0,1.0,0.0,Kyle_Walker-Peters_342,def,2021-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0899040028452873,0.0899040028452873,Southampton,3.0,a,0.502215,2.08429,0.502215,2.08429,0.0,3.0,0.0,-1.582075,3.0,0.4,-0.07919300000000007,0.3096425999999999,-0.19999999999999996,0.5999999999999999,0.5999999999999999,-0.6,-0.4292845999999999,4.10443,1,1,4.0,2.0
1.0,0.0,0.0,2.0,0.0,90.0,Crystal Palace,0.0,0.0,0.0,0.0,17,0.0,4.0,0.0,Kyle_Walker-Peters_342,def,2021-12-15,0.0,0.0,0.0538338497281074,2.0,0.0,0.0,0.0538338497281074,0.0,Southampton,2.0,a,0.625183,1.49244,0.625183,1.49244,2.0,2.0,1.0,-0.867257,2.0,0.6,-0.10119940000000005,0.21093200000000012,0.19999999999999996,0.0,0.0,0.19999999999999996,-0.3304839999999998,4.315362,1,1,4.0,3.0
1.0,0.0,0.0,2.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,19,0.0,3.0,1.0,Kyle_Walker-Peters_342,def,2021-12-26,1.0,0.0422056503593921,0.1536387503147125,3.0,0.0,0.0422056503593921,0.4338592886924743,0.3209990262985229,Southampton,2.0,a,1.35643,1.53745,0.595257,1.53745,3.0,2.0,3.0,-0.942193,2.0,1.2,0.07805960000000023,-0.30706600000000006,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,0.6,0.7475756000000002,3.608296,2,2,2.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,20,0.0,1.0,1.0,Kyle_Walker-Peters_342,def,2021-12-28,0.0,0.0,0.1301039457321167,1.0,0.0,0.0,0.1301039457321167,0.1301039457321167,Southampton,1.0,h,0.353043,2.80917,0.353043,2.048,1.0,1.0,1.0,-1.694957,1.0,1.2,-0.31172940000000016,0.2738140000000002,-0.20000000000000018,-0.19999999999999996,-0.19999999999999996,0.0,0.4358462000000001,3.68211,2,2,5.0,5.0
0.0,0.0,0.0,1.0,1.0,90.0,Manchester City,0.0,0.0,0.0,0.0,23,0.0,8.0,0.0,Kyle_Walker-Peters_342,def,2022-01-22,1.0,0.0707983523607254,0.0,0.0,1.0,0.0707983523607254,0.0707983523607254,0.0,Southampton,1.0,h,1.00222,1.62907,1.00222,1.62907,1.0,1.0,1.0,-0.6268499999999999,1.0,1.6,0.07540740000000001,0.02732599999999996,-0.20000000000000018,-0.19999999999999996,-0.19999999999999996,0.0,1.4444066000000002,3.3792652,3,2,5.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,24,0.0,1.0,0.0,Kyle_Walker-Peters_342,def,2022-02-09,0.0,0.0,0.2937294244766235,1.0,0.0,0.0,0.511952817440033,0.2182233780622482,Southampton,2.0,a,1.73293,1.74286,1.73293,1.74286,3.0,2.0,3.0,-0.0099299999999999,2.0,1.6,0.07529999999999992,0.04108200000000006,0.0,0.0,0.0,0.0,1.5197065999999997,3.4203472,3,2,4.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,25,0.0,2.0,0.0,Kyle_Walker-Peters_342,def,2022-02-12,1.0,0.0437459796667099,0.0658104866743087,1.0,0.0,0.0437459796667099,0.4344840049743652,0.3249275386333465,Southampton,1.0,a,0.677386,2.99207,0.677386,2.99207,1.0,1.0,1.0,-2.314684,1.0,1.6,0.06486860000000005,0.036579999999999835,0.0,0.0,0.0,0.0,1.5845752000000002,3.4569272,3,2,5.0,4.0
0.0,0.0,1.0,0.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,26,0.0,6.0,0.0,Kyle_Walker-Peters_342,def,2022-02-19,4.0,0.2598684728145599,0.1108801960945129,2.0,0.0,0.2598684728145599,1.1148881912231443,0.8212495446205139,Southampton,0.0,h,2.72851,0.19991,2.72851,0.19991,2.0,0.0,3.0,2.5286,0.0,1.6,0.22709000000000001,-0.08431119999999992,-0.3999999999999999,-0.20000000000000018,-0.20000000000000018,0.0,1.6116652000000005,3.1726159999999997,4,2,2.0,2.0
